Date/Time,Wind Direction (°),Wind Speed (m/s),Theoretical_Power_Curve (KWh),LV ActivePower (kW)
2018-01-04 11:00:00,195.2561004638666,4.774282932281489,284.506846476516,231.56997375488223
2018-01-04 12:00:00,69.6375503540035,2.6373740434646553,0.0,0.0
2018-01-04 13:00:00,126.17293675740514,2.574804822603857,7.62378757713865,0.0
2018-01-04 14:00:00,101.76104354858363,2.8518331448237046,16.79621981438808,0.0
2018-01-04 15:00:00,54.06217384338375,5.327652931213374,444.23638300615113,35.119916280110665
2018-01-04 16:00:00,48.797572453816684,5.947534163792923,617.2955685431119,551.504002888997
2018-01-04 17:00:00,50.73822657267249,6.779912392298377,944.2708761087755,953.0935770670548
2018-01-04 18:00:00,43.7846317291259,6.177575508753453,693.3240410383754,724.6283315022782
2018-01-04 19:00:00,34.3963718414306,6.717908541361486,896.5082145970886,976.0044250488277
2018-01-04 20:00:00,40.70315806070958,7.174534877141313,1144.249035316522,1211.9323120117162
2018-01-04 21:00:00,31.175686518351185,5.617129802703851,510.49147040341677,507.41698201497337
2018-01-04 22:00:00,25.463608423868767,6.273938179016109,732.4259255175001,722.1812489827468
2018-01-04 23:00:00,26.087587992350198,6.417605241139726,783.0409379176934,789.4284159342432
2018-01-05 00:00:00,123.26539035638156,6.604723850886022,850.3667756351086,910.4935404459624
2018-01-05 01:00:00,19.944115956624312,6.731967528661087,905.4674018566558,904.8887532552068
2018-01-05 02:00:00,29.256732940673768,5.094627857208245,382.9578664597746,360.307006835937
2018-01-05 03:00:00,29.55601056416825,4.153873999913526,153.2633356990615,117.8233884175616
2018-01-05 04:00:00,19.966675122578902,4.78075512250264,304.7222783940364,288.2456283569332
2018-01-05 05:00:00,10.670452674229912,4.598755319913222,259.4368390646188,237.8573989868161
2018-01-05 06:00:00,27.636639912923133,3.9476700226465815,117.2837585900473,86.15415064493794
2018-01-05 07:00:00,59.24485524495435,3.6224523782730067,83.85741268633844,49.68292983372993
2018-01-05 08:00:00,84.76582082112618,3.0560276905695534,23.065312683494398,13.763491948445624
2018-01-05 09:00:00,68.80040613810216,1.7764091690381314,0.0,0.0
2018-01-05 10:00:00,48.80909856160478,1.6702164212862598,0.0,0.0
2018-01-05 11:00:00,266.50044631957985,2.496302803357437,3.0869889497213667,0.0
2018-01-05 12:00:00,302.66780090332,3.1936868429183902,30.411204936052233,0.0
2018-01-05 13:00:00,262.3531061808265,1.9981793761253297,0.0,0.0
2018-01-05 14:00:00,286.6727472941075,1.622860014438625,0.0,0.0
2018-01-05 15:00:00,240.82221221923783,1.67152200142542,0.0,0.0
2018-01-05 16:00:00,237.166297912597,2.39355079332987,0.0,0.0
2018-01-05 17:00:00,222.825536092122,2.8705110152562416,4.286498616018584,0.0
2018-01-05 18:00:00,220.19778442382753,2.8244748115539515,10.009309641498634,0.0
2018-01-05 19:00:00,245.02366638183568,2.1008951663970916,0.0,0.0
2018-01-05 20:00:00,248.293866475423,2.6217193206151266,0.0,0.0
2018-01-05 21:00:00,204.29930114746034,1.8545176784197432,0.0,0.0
2018-01-05 22:00:00,214.81160227457653,2.017755667368565,0.0,0.0
2018-01-05 23:00:00,244.20941925048803,1.210951238870615,0.0,0.0
2018-01-06 00:00:00,217.60408274332653,1.1252281963825208,0.0,0.0
2018-01-06 01:00:00,243.95201365152934,0.7338729600111638,0.0,0.0
2018-01-06 02:00:00,192.08012962341283,0.6901796410481132,0.0,0.0
2018-01-06 03:00:00,192.5832678476966,1.2855945626894616,0.0,0.0
2018-01-06 04:00:00,128.7549972534175,0.9045682301123916,0.0,0.0
2018-01-06 05:00:00,143.37228329976355,2.7283466458320564,37.89611474405978,10.143714745839416
2018-01-06 06:00:00,165.52106412251743,0.7988609522581097,0.0,0.0
2018-01-06 07:00:00,213.97138468424433,0.756321281194685,0.0,0.0
2018-01-06 08:00:00,153.03221670786488,1.0269780506690316,0.0,0.0
2018-01-06 09:00:00,165.98441569010382,1.3291200995445236,0.0,0.0
2018-01-06 10:00:00,157.4222198486322,2.14169380664825,0.0,0.0
2018-01-06 11:00:00,115.84143575032499,2.8869589964548736,20.389200625539768,0.0
2018-01-06 12:00:00,166.54208374023383,2.6092006166775987,0.0,0.0
2018-01-06 13:00:00,176.7462336222325,3.561016837755833,61.42973118190623,0.0
2018-01-06 14:00:00,200.86494954427033,4.3581682046254455,203.53078718252837,5.902836481730134
2018-01-06 15:00:00,203.61806488037067,3.717358986536657,93.19603299396567,63.87349109351626
2018-01-06 16:00:00,197.057833353678,3.8923647801081303,117.54478949448303,0.0
2018-01-06 17:00:00,155.84569803873669,4.71946001052856,271.86108574759197,63.10378392537416
2018-01-06 18:00:00,182.33583577473917,5.983490149180089,627.583417709944,566.1411997477209
2018-01-06 19:00:00,188.86138407389285,6.801518440246578,962.4192809325336,816.7616373697915
2018-01-06 20:00:00,192.73198445637968,9.747004985809305,2601.203864845747,2251.2100016276017
2018-01-06 21:00:00,196.2317835489905,12.22942336400345,3525.2895793324183,3472.5971679687464
2018-01-06 22:00:00,197.95340220133417,11.842019875844267,3483.6630219003714,3433.95979817708
2018-01-06 23:00:00,196.0279515584305,11.368313312530452,3384.1186166456664,3132.6316731770817
2018-01-07 00:00:00,194.408948262532,11.711491584777798,3447.1265845825114,3185.983968098955
2018-01-07 01:00:00,197.5690180460605,10.626840273539182,3113.5537579064253,2766.5576578776017
2018-01-07 02:00:00,202.85526529947867,11.84142160415645,3482.299584436632,3326.4653727213536
2018-01-07 03:00:00,205.95014953613233,12.611196676889984,3582.5530232682686,3596.1836344401017
2018-01-07 04:00:00,203.98548380533816,13.076755046844433,3596.7970693236216,3530.9561360677067
2018-01-07 05:00:00,206.79403177897083,13.984995047251351,3600.0,3419.667846679687
2018-01-07 06:00:00,210.51338450113883,15.700823307037302,3600.0,3467.01631673177
2018-01-07 07:00:00,208.30014801025348,15.226658344268733,3600.0,3604.1313476562464
2018-01-07 08:00:00,200.872266133626,10.021009763081844,2587.8099085816884,2584.7367146809866
2018-01-07 09:00:00,205.66890207926383,10.19272661209105,2864.7942765586286,2726.008300781245
2018-01-07 10:00:00,206.24105072021416,9.550948937733963,2491.002561053738,2376.63763427734
2018-01-07 11:00:00,208.67691548665334,10.92953030268348,3043.23252502853,2947.0818277994767
2018-01-07 12:00:00,206.80506642659466,11.402208328247033,3374.2764808453135,3193.81604003906
2018-01-07 13:00:00,210.8270492553705,12.247140089670767,3533.6508547012963,3462.5248209635397
2018-01-07 14:00:00,218.67496744791632,11.9918619791666,3515.9740966136947,3464.307983398435
2018-01-07 15:00:00,222.75563049316384,12.2533782323201,3550.2923899468183,3532.5692952473933
2018-01-07 16:00:00,222.68928527832,12.130028247833183,3528.614464762477,3494.637776692705
2018-01-07 17:00:00,214.29711659749282,11.757638295491484,3476.35035345675,3390.8413085937464
2018-01-07 18:00:00,215.14363606770783,11.719251632690382,3465.93955168414,3390.74300130208
2018-01-07 19:00:00,212.26113382975214,11.855985005696551,3454.0208179654887,3366.66280110677
2018-01-07 20:00:00,213.1009140014643,14.564638296763066,3599.6475202489364,3476.607014973955
2018-01-07 21:00:00,220.0589675903315,14.0227316220601,3600.0,3604.410034179685
2018-01-07 22:00:00,223.74801635742133,12.511326630910183,3566.841251243795,3536.243408203125
2018-01-07 23:00:00,224.97965240478467,10.704931259155224,3112.561286151375,2863.1453043619767
2018-01-08 00:00:00,226.2771148681635,9.304156303405756,2335.2037060078133,2194.10852050781
2018-01-08 01:00:00,224.889485677083,8.020143508911127,1559.0242613577,1489.61517333984
2018-01-08 02:00:00,228.210665384928,7.45666337013244,1244.312626068912,1189.5608215332002
2018-01-08 03:00:00,229.73833211262982,6.999216636021927,1020.9422457533163,987.762756347654
2018-01-08 04:00:00,225.0927632649735,7.722667376200353,1377.4604208826634,1287.9208374023399
2018-01-08 05:00:00,230.07273356119734,6.7182134787241585,909.6241178046643,883.3797098795545
2018-01-08 06:00:00,224.34125010172465,6.193351586659744,698.9463014933726,628.4915771484372
2018-01-08 07:00:00,203.96179962158166,6.575588941574092,851.0915744267026,779.1929524739575
2018-01-08 08:00:00,194.622067769368,4.3013956944147695,189.35281409711138,188.01823679606082
2018-01-08 09:00:00,185.50206756591766,4.535175879796342,237.67861417872655,260.18227132161434
2018-01-08 10:00:00,185.07966613769466,3.610317627588902,84.2829920103738,78.93941895167018
2018-01-08 11:00:00,202.09186553955033,3.2511919736862134,43.8219694414405,60.10185702641792
2018-01-08 12:00:00,199.99651845296182,3.6983683904011984,86.62601616501813,78.86819775899235
2018-01-08 13:00:00,200.3566335042315,2.554153501987455,17.4017792775055,19.42486504713694
2018-01-08 14:00:00,221.6773503621415,2.6770223379135065,8.895451637926266,0.29527799288431666
2018-01-08 15:00:00,230.633567810058,3.252393325169875,32.11806256696749,0.0
2018-01-08 16:00:00,223.3730824788407,4.596639315287268,246.16238417778467,46.255401611328004
2018-01-08 17:00:00,211.6003316243485,6.483035961786901,811.504416555596,683.320663452148
2018-01-08 18:00:00,214.16543579101503,5.669496138890579,530.7308261903333,479.8600056966141
2018-01-08 19:00:00,219.63313293456966,6.527185440063473,820.1738694291379,670.5363159179684
2018-01-08 20:00:00,217.08393605550086,6.888173421223954,987.4356799658386,822.8405863443995
2018-01-08 21:00:00,218.1781972249345,7.259379625320428,1137.9492911294049,1053.4819844563751
2018-01-08 22:00:00,239.80641428629517,6.549509366353348,837.214972799888,783.9712982177725
2018-01-08 23:00:00,245.02310180664017,5.413835207621251,445.10680583301,367.9829762776688
2018-01-09 00:00:00,247.8930358886715,5.105522155761712,364.42173599817187,295.3857014973955
2018-01-09 01:00:00,251.58353424072234,5.509574174880975,474.4766860306125,404.1457824707025
2018-01-09 02:00:00,266.52109781901,5.657893578211461,518.249978384015,439.85292053222605
2018-01-09 03:00:00,268.2254028320307,4.491092522939043,225.67291365344818,185.00654856363883
2018-01-09 04:00:00,267.23354593912717,4.36991429328918,200.04946048783802,169.06593449910437
2018-01-09 05:00:00,303.23361714680965,2.851979335149125,7.7807961614999,5.888130764166495
2018-01-09 06:00:00,343.64871724446584,3.1281916300455666,26.14414583370687,0.0
2018-01-09 07:00:00,183.5318375428516,2.85794337590535,9.708147753506934,0.0
2018-01-09 08:00:00,56.55283768971757,2.837877472241715,18.285095314262133,0.0
2018-01-09 09:00:00,63.97198422749833,2.8920482198397264,13.16299527930915,0.0
2018-01-09 10:00:00,68.84204737345374,3.076559503873183,19.592585507751348,0.0
2018-01-09 11:00:00,77.43610636393225,3.3927285273869767,49.43688442128962,16.404190282026914
2018-01-09 12:00:00,72.95956293741857,3.491938352584833,85.69671244012513,55.211743513743045
2018-01-09 13:00:00,70.92443339029946,4.615528742472325,248.04168883582534,210.1709823608395
2018-01-09 14:00:00,68.98224639892575,5.06704982121785,353.76855760780245,275.3543675740555
2018-01-09 15:00:00,64.7084776560465,5.232125361760452,397.0076172143543,339.380935668945
2018-01-09 16:00:00,70.9891344706217,7.02717026074727,1052.0872327689058,989.2377726236949
2018-01-09 17:00:00,75.0966555277506,6.507278760274247,825.4222558980395,797.2634989420566
2018-01-09 18:00:00,69.21700414021805,7.203056176503497,1122.7056953066738,1148.3525492350243
2018-01-09 19:00:00,74.86265182495112,6.234166145324703,732.0987925420109,774.660959879557
2018-01-09 20:00:00,81.4918797810872,5.837601502736404,572.0688488755783,771.10942586263
2018-01-09 21:00:00,91.73164621988921,5.837819099426265,574.2517144255735,886.671457926432
2018-01-09 22:00:00,106.91436767578084,5.169614076614375,386.34139742664087,466.00526428222634
2018-01-09 23:00:00,116.2926165262855,5.011871417363482,358.2863919657125,377.872271219889
2018-01-10 00:00:00,124.88988113403268,5.3096002737681,423.20343263626484,384.689341227213
2018-01-10 01:00:00,149.70701599121068,3.929818153381342,163.70428588671834,145.83017969131438
2018-01-10 02:00:00,146.6565144856765,2.733993907769517,43.2752835442865,36.80155579249058
2018-01-10 03:00:00,129.36618423461866,2.5679952899614915,12.79001626326272,0.0
2018-01-10 04:00:00,116.74583562215116,1.5031468272209116,0.0,0.0
2018-01-10 05:00:00,136.6387221018472,1.8785437146822568,0.0,0.0
2018-01-10 06:00:00,124.73782332738215,1.5458079924186034,0.0,0.0
2018-01-10 07:00:00,166.71954091389935,1.0386775980393064,0.0,0.0
2018-01-10 08:00:00,184.88264973958283,1.67079502344131,0.0,0.0
2018-01-10 09:00:00,141.94459788004517,1.2748557428518905,0.0,0.0
2018-01-10 10:00:00,148.63768386840766,1.6740391453107124,0.0,0.0
2018-01-10 11:00:00,93.56286621093722,1.8874673247337268,0.0,0.0
2018-01-10 12:00:00,126.85842641194647,1.1926778157552034,0.0,0.0
2018-01-10 13:00:00,130.73265075683534,2.3772326707839935,10.438763228953567,0.0
2018-01-10 14:00:00,152.8207855224605,3.217275281747178,89.34374700342518,66.64208380381254
2018-01-10 15:00:00,256.2164357503248,2.299886663754778,30.128549933071998,11.871260007222467
2018-01-10 16:00:00,204.95963541666598,6.339531540870662,846.5326335301089,758.7317422231018
2018-01-10 17:00:00,211.3040822347,7.2760392030080085,1151.6100216842954,993.6261596679657
2018-01-10 18:00:00,207.375300089518,7.166191498438511,1103.6437492862317,968.9867248535124
2018-01-10 19:00:00,225.15936787923135,6.59979899724324,885.5890115399502,767.8788655598954
2018-01-10 20:00:00,249.00006866455018,3.424460570017492,68.17029294844508,50.069659233093034
2018-01-10 21:00:00,236.9021148681637,3.3718701601028385,94.10735018806643,42.88129434920831
2018-01-10 22:00:00,230.0099156697585,5.010520378748572,372.5677707191255,302.06343587239536
2018-01-10 23:00:00,230.43481445312466,7.197613239288323,1134.2088869403035,1048.196736653643
2018-01-11 00:00:00,228.03624979654901,7.230853001276649,1126.73686367874,1018.8833109537746
2018-01-11 01:00:00,217.55053202311169,7.348411877950027,1187.6251029276748,921.9412333170558
2018-01-11 02:00:00,210.40651702880834,6.029020150502518,644.4003528590491,552.8389282226558
2018-01-11 03:00:00,205.5139999389645,5.784903526306146,568.1000478282853,473.9468358357745
2018-01-11 04:00:00,198.8759816487627,7.293980280558263,1187.2598124521835,1048.3880615234366
2018-01-11 05:00:00,181.67750040690052,6.4733559290568,816.4183279309831,696.093627929687
2018-01-11 06:00:00,186.58668009440066,4.317865292231237,185.97734998809267,141.19401677449517
2018-01-11 07:00:00,177.35183207193964,4.981514851252233,333.98446966125067,243.79641723632767
2018-01-11 08:00:00,159.83891805012968,7.001464525858556,1170.1471847304776,990.2044372558584
2018-01-11 09:00:00,111.23561859130832,8.851770083109484,2594.508735505347,492.43359374999915
2018-01-11 10:00:00,116.9988988240555,8.597402413686112,1892.2742304580433,87.43024698893215
2018-01-11 11:00:00,180.13876342773383,8.69635717074076,1961.8724117856616,1954.2926635742167
2018-01-11 12:00:00,187.45085144042915,9.696474552154525,2573.0667814912154,2517.9132893880183
2018-01-11 13:00:00,178.58870188395133,8.55257097880045,1862.5928233529385,1674.24300130208
2018-01-11 14:00:00,172.32546488443964,7.371321042378736,1226.0085717953755,1241.6288859049453
2018-01-11 15:00:00,158.22546895345033,6.237075487772618,724.4800289411852,677.2027638753246
2018-01-11 16:00:00,176.41516876220666,7.361121495564775,1203.253913531011,1267.590677897132
2018-01-11 17:00:00,189.87919871012332,8.65182526906331,1933.3918336313648,1808.3491617838517
2018-01-11 18:00:00,197.20854949951135,8.480009953180945,1825.4666653167033,1851.7729899088483
2018-01-11 19:00:00,206.3359324137365,8.23683365186055,1679.0740732238482,1757.3366699218716
2018-01-11 20:00:00,213.7580515543615,8.586730559666945,1901.973053999625,1831.1840209960883
2018-01-11 21:00:00,211.84373474121048,8.215130408604935,1694.7364635935603,1630.5223490397118
2018-01-11 22:00:00,212.34705098469985,7.694067796071367,1396.7304549497094,1378.0932515462216
2018-01-11 23:00:00,219.63585154215434,6.539694786071773,828.1614513080823,824.6394042968733
2018-01-12 00:00:00,231.660781860351,4.572140336036675,281.8090393999632,280.210704485575
2018-01-12 01:00:00,231.11923217773383,3.03939584891001,27.387320418910203,10.587449014186832
2018-01-12 02:00:00,171.218139648437,3.2148338317871037,31.47865824068304,0.0
2018-01-12 03:00:00,211.91239674886035,3.4490805864334066,68.55428452223956,36.12298837800818
2018-01-12 04:00:00,199.7312850952145,3.4356708129246964,61.247875656474484,24.73883454998331
2018-01-12 05:00:00,203.85894775390582,2.9130614995956368,19.12164646173383,3.0673655668894413
2018-01-12 06:00:00,189.02690124511665,2.4891741673151615,32.1189178460883,15.5609499613444
2018-01-12 07:00:00,186.81500244140565,2.570745189984635,15.882762183885317,0.0
2018-01-12 08:00:00,198.7155659993485,1.8232653737068134,0.0,0.0
2018-01-12 09:00:00,206.7600148518875,1.5684840182463295,0.0,0.0
2018-01-12 10:00:00,222.62733205159466,2.11629665891329,13.462110180197518,0.0
2018-01-12 11:00:00,211.53121693928998,2.546931028366083,15.597201471096,0.5279776652654
2018-01-12 12:00:00,261.6783879597977,1.683547159035995,0.0,0.0
2018-01-12 13:00:00,294.8528289794915,1.6143888235092116,0.0,0.0
2018-01-12 14:00:00,309.75554911295535,1.8738258282343498,0.0,0.0
2018-01-12 15:00:00,177.8349862098692,1.8712736566861432,0.0,0.0
2018-01-12 16:00:00,54.80834801991775,2.22689185539881,0.0,0.0
2018-01-12 17:00:00,58.10540962219232,2.9711205164591417,31.8100409082017,6.2196998596191335
2018-01-12 18:00:00,33.28981018066401,4.348341107368465,205.59715365183695,204.0208676656084
2018-01-12 19:00:00,56.14671834309892,5.356400330861404,448.13127508923185,455.98209889729765
2018-01-12 20:00:00,60.09841283162428,4.672374248504636,260.89176325261667,240.13385264078735
2018-01-12 21:00:00,65.52038892110185,4.951312621434525,324.8236997973515,306.1325632731113
2018-01-12 22:00:00,64.92985280354814,5.592159986495967,504.5484674640023,519.2611440022782
2018-01-12 23:00:00,58.86966896057123,6.011720895767208,630.8784382073324,687.4859720865884
2018-01-13 00:00:00,54.79022979736322,5.993681192398067,625.3300798766195,701.940307617187
2018-01-13 01:00:00,57.17191314697262,6.495733102162675,805.6998467917796,913.1524047851553
2018-01-13 02:00:00,53.50932693481442,6.8478446801503425,956.8408366707109,1121.6415812174448
2018-01-13 03:00:00,57.5158138275146,7.996369838714595,1553.1736834401165,1743.6515299479117
2018-01-13 04:00:00,57.98567517598463,9.034539858500144,2169.82710347958,2284.592366536455
2018-01-13 05:00:00,59.02707990010574,10.034343083699516,2792.359478134218,2651.63850911458
2018-01-13 06:00:00,62.175882975260386,10.10357586542761,2837.9214944885402,2715.61397298177
2018-01-13 07:00:00,66.86697133382157,10.718766212463352,3089.6786771720435,3062.0505371093714
2018-01-13 08:00:00,66.10441589355463,11.443981647491434,3381.902020423145,3380.2170003255183
2018-01-13 09:00:00,63.683877309163385,11.493396600087417,3416.3442637745934,3343.7363688151036
2018-01-13 10:00:00,62.58025169372555,11.813371658325167,3457.4942953268087,3402.905192057288
2018-01-13 11:00:00,61.99753888448075,12.972993373870784,3573.0282898283967,3555.4701741536433
2018-01-13 12:00:00,56.09965451558427,12.241260051727233,3508.4238167353633,3490.93819173177
2018-01-13 13:00:00,58.70971679687495,13.540225187937383,3598.7195956092514,3600.284830729162
2018-01-13 14:00:00,58.08851242065423,14.22769149144485,3600.0,3602.091674804685
2018-01-13 15:00:00,55.202524185180614,12.605251630147267,3518.3327806833454,3473.6318766276017
2018-01-13 16:00:00,49.504975001017186,12.004293282826685,3471.6254706718814,3396.78967285156
2018-01-13 17:00:00,49.552984873453745,13.003163337707468,3569.045835946347,3552.3915608723914
2018-01-13 18:00:00,49.01873970031733,13.481373151143332,3598.022990462925,3578.0303141276036
2018-01-13 19:00:00,47.21860186258947,12.915901660919149,3582.1508593685553,3521.684326171875
2018-01-13 20:00:00,42.75438308715817,12.76726675033565,3556.993583010353,3236.949218749998
2018-01-13 21:00:00,42.645913441975864,12.447199980417833,3528.943032377245,1860.4126586914033
2018-01-13 22:00:00,42.6670163472493,13.202321688334116,3585.94656170596,467.2812550862625
2018-01-13 23:00:00,35.926451365152936,13.966784954071,3598.8712408155297,369.3448486328122
2018-01-14 00:00:00,35.032336552937785,15.977563381195033,3600.0,618.0417531331376
2018-01-14 01:00:00,35.08081372578933,15.387328306833851,3600.0,861.679351806638
